Customer ID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,PurchaseSpan,PurchaseRate,ActivityScore,Cluster,ClusterName
12591.0,26,2,899.3,6.110690985002419,38,18,0.1111111111111111,355.32000000000005,1,Champions
12592.0,155,3,2145.06,6.573708099531421,32,1,3.0,828.224,-1,Outliers
12594.0,14,5,1751.89,5.861862567077122,60,267,0.018726591760299626,699.9560000000001,1,Champions
12595.0,140,1,299.02,5.703849139100744,19,1,1.0,92.00800000000001,0,At Risk
12598.0,99,3,1511.01,6.223904750327287,69,185,0.016216216216216217,585.8040000000001,1,Champions
12599.0,17,6,1264.14,5.355122940369489,37,196,0.030612244897959183,504.65600000000006,1,Champions
12600.0,7,12,2444.88,5.321740881491625,32,360,0.03333333333333333,981.3520000000001,1,Champions
12601.0,40,1,104.19999999999999,4.65586330030361,6,1,1.0,34.08,0,At Risk
12605.0,12,4,1232.95,5.734109590083805,63,81,0.04938271604938271,492.3800000000001,1,Champions
12606.0,318,1,21.0,3.091042453358316,1,1,1.0,-54.8,0,At Risk
12608.0,40,1,415.79,6.03258249782888,16,1,1.0,158.71600000000004,0,At Risk
12609.0,10,6,2309.01,5.955409816937378,84,345,0.017391304347826087,924.0040000000001,1,Champions
12613.0,24,5,3490.69,6.549848147640785,132,337,0.01483679525222552,1393.476,1,Champions
12615.0,49,4,3449.79,6.760933096664857,147,217,0.018433179723502304,1371.7160000000001,1,Champions
12616.0,24,1,417.8,6.037393478996382,22,1,1.0,162.72,0,At Risk
12619.0,196,1,140.14,4.949752305572684,10,1,1.0,17.255999999999993,0,At Risk
12621.0,1,16,11086.14,6.542304439271295,163,302,0.052980132450331126,4440.656,1,Champions
12623.0,52,6,3442.7400000000002,6.3540047566979325,109,279,0.021505376344086023,1369.0960000000002,1,Champions
12625.0,145,2,2481.06,7.124099768973627,85,87,0.022988505747126436,964.2239999999999,1,Champions
12629.0,21,2,1558.22,6.659434935381482,40,37,0.05405405405405406,619.8879999999999,1,Champions
12631.0,92,5,2841.07,6.344256461837326,105,237,0.02109704641350211,1120.028,1,Champions
12632.0,156,2,804.88,6.00002777776847,32,44,0.045454545454545456,291.552,1,Champions
12633.0,18,3,3514.18,7.066802522479162,182,143,0.02097902097902098,1403.2720000000002,1,Champions
12634.0,171,2,490.0,5.5053315359323625,20,12,0.16666666666666666,162.60000000000002,1,Champions
12635.0,28,2,1241.23,6.432320930036415,77,64,0.03125,491.692,1,Champions
12636.0,374,1,141.0,4.955827057601261,1,1,1.0,-17.999999999999993,0,At Risk
12637.0,14,4,2318.41,6.364066357471717,162,165,0.024242424242424242,926.1640000000001,1,Champions
12638.0,275,1,249.8,5.524655808758766,9,1,1.0,45.32000000000002,0,At Risk
12639.0,70,2,826.27,6.026192007627039,39,193,0.010362694300518135,317.30800000000005,1,Champions
12643.0,21,6,5005.78,6.727786951171672,14,225,0.02666666666666667,2000.512,-1,Outliers
12644.0,66,3,1440.58,6.176269129751297,76,263,0.011406844106463879,564.232,1,Champions
12645.0,45,4,1764.12,6.091377753077577,72,259,0.015444015444015444,698.248,1,Champions
12647.0,3,27,14201.53,6.267167516862222,218,327,0.08256880733944955,5690.812000000001,1,Champions
12648.0,73,3,793.95,5.5821796528969525,32,263,0.011406844106463879,304.18,1,Champions
12649.0,18,5,1671.1399999999999,5.814810897338877,75,313,0.01597444089456869,666.856,1,Champions
12651.0,14,3,263.75,4.487699601513753,21,86,0.03488372093023256,103.9,-1,Outliers
12652.0,70,1,97.05000000000001,4.585477552642355,3,1,1.0,25.220000000000006,0,At Risk
12653.0,162,1,1950.98,7.576599521018909,43,1,1.0,748.392,0,At Risk
12655.0,59,1,261.35,5.569679490132721,16,1,1.0,93.14000000000003,0,At Risk
12656.0,61,3,2356.66,6.667660531176174,108,137,0.021897810218978103,931.664,1,Champions
12661.0,72,1,162.0,5.093750200806762,11,1,1.0,50.800000000000004,0,At Risk
12662.0,9,10,3138.2400000000002,5.7520137525190425,94,244,0.040983606557377046,1257.4960000000003,1,Champions
12663.0,260,2,239.4,4.793308128103486,9,43,0.046511627906976744,44.56,1,Champions
12664.0,150,2,1188.16,6.388695850289043,4,212,0.009433962264150943,446.0640000000001,-1,Outliers
12665.0,53,2,250.6,4.838660029356445,13,251,0.00796812749003984,90.44,1,Champions
12666.0,30,1,1248.42,7.130434722615036,31,1,1.0,493.76800000000003,0,At Risk
12668.0,14,6,7637.53,7.1498553481088445,233,298,0.020134228187919462,3054.612,1,Champions
12670.0,21,2,764.24,5.948348256034354,21,280,0.007142857142857143,302.29600000000005,1,Champions
12671.0,242,1,2622.481,7.872257340866884,45,1,1.0,1000.9924000000002,0,At Risk
12672.0,231,1,211.15,5.357293571648334,12,1,1.0,38.66000000000001,0,At Risk
12673.0,37,1,619.5,6.430525604644662,32,1,1.0,240.8,0,At Risk
12675.0,189,2,958.5,6.174306801648666,111,24,0.08333333333333333,346.40000000000003,1,Champions
12676.0,44,5,1511.7,5.714854288623251,47,74,0.06756756756756757,597.8800000000001,1,Champions
12677.0,191,2,395.1,5.291040957577261,13,111,0.018018018018018018,120.64000000000003,1,Champions
12678.0,11,9,16652.72,7.523644574352117,140,325,0.027692307692307693,6662.488000000001,1,Champions
12681.0,3,24,17080.74,6.569057066714385,341,358,0.0670391061452514,6841.296000000001,1,Champions
12682.0,1,23,11745.69,6.23770367821584,210,373,0.06166219839142091,4707.276000000001,1,Champions
12683.0,1,8,4220.21,6.270092472951007,143,360,0.022222222222222223,1691.084,1,Champions
12686.0,7,1,89.14,4.501364017262502,7,1,1.0,34.656,0,At Risk
12687.0,116,2,2138.91,6.975839070714607,126,1,2.0,833.1639999999999,-1,Outliers
12691.0,56,1,134.6,4.909709375506295,7,1,1.0,43.04,0,At Risk
12692.0,273,1,110.95,4.718052343044764,13,1,1.0,-9.82,0,At Risk
12693.0,32,3,847.11,5.646753464207978,35,126,0.023809523809523808,333.64400000000006,1,Champions
12694.0,57,1,973.68,6.882109211998551,46,1,1.0,378.472,0,At Risk
12695.0,164,3,825.02,5.620425020014805,28,137,0.021897810218978103,298.408,1,Champions
12696.0,70,2,851.91,6.056678621258224,43,74,0.02702702702702703,327.564,1,Champions
12698.0,226,1,339.75,5.831149070576642,16,1,1.0,91.10000000000001,0,At Risk
12699.0,53,1,638.11,6.460076583537422,41,1,1.0,245.04400000000004,0,At Risk
12701.0,165,4,1648.7,6.02387123202689,80,104,0.038461538461538464,628.08,1,Champions
12703.0,269,3,722.98,5.488910177567861,44,51,0.058823529411764705,236.59199999999998,1,Champions
12705.0,19,5,4893.81,6.887309685027189,196,150,0.03333333333333333,1955.7240000000004,1,Champions
12708.0,4,9,2601.19,5.669953717265817,80,353,0.025495750708215296,1043.276,1,Champions
12709.0,2,20,21356.82,6.974330162825068,152,363,0.05509641873278237,8550.328000000001,1,Champions
12711.0,247,2,1339.05,6.508060987634398,56,65,0.03076923076923077,487.02,1,Champions
12712.0,1,10,2797.53,5.637475279224863,99,365,0.0273972602739726,1122.8120000000001,1,Champions
12714.0,24,7,9384.85,7.201687421845844,324,347,0.020172910662824207,3751.9400000000005,1,Champions
12717.0,226,1,277.93,5.630960854284337,16,1,1.0,66.37200000000001,0,At Risk
12720.0,5,6,2478.94,6.026244324141967,129,137,0.043795620437956206,992.976,1,Champions
12721.0,21,2,1356.95,6.521320441155719,73,86,0.023255813953488372,539.38,1,Champions
12724.0,19,3,1286.11,6.0630950481009505,66,151,0.019867549668874173,511.844,1,Champions
12725.0,7,4,2266.76,6.341575495084069,92,213,0.018779342723004695,906.9040000000002,1,Champions
12726.0,23,4,1405.5,5.864695949434277,30,237,0.016877637130801686,559.2,1,Champions
12727.0,78,3,1698.8300000000002,6.340847132985435,44,212,0.014150943396226415,665.1320000000002,1,Champions
12728.0,19,1,233.84,5.458904431195985,15,1,1.0,90.13600000000001,0,At Risk
12730.0,157,1,829.25,6.721726860256856,47,1,1.0,300.70000000000005,0,At Risk
12731.0,78,5,6879.8,7.227633449650235,72,205,0.024390243902439025,2738.32,1,Champions
12733.0,25,3,2040.92,6.524012522946289,106,300,0.01,812.5680000000001,1,Champions
12734.0,10,2,529.25,5.5820855396786815,13,17,0.11764705882352941,210.50000000000003,1,Champions
12737.0,134,2,3710.5,7.52631360255101,2,1,2.0,1458.2,-1,Outliers
12738.0,8,1,155.35,5.05209708390385,11,1,1.0,60.94,0,At Risk
12739.0,21,2,1713.69,6.754423430487648,51,8,0.25,682.076,1,Champions
12741.0,165,2,406.07,5.318291547755454,16,3,0.6666666666666666,130.228,-1,Outliers
12742.0,261,1,1201.52,7.092174633858238,67,1,1.0,428.808,0,At Risk
12744.0,95,4,4037.77,6.918143632701162,110,131,0.030534351145038167,1597.708,1,Champions
12745.0,122,3,925.41,5.734861156893465,21,195,0.015384615384615385,346.964,1,Champions
12746.0,176,1,254.55,5.543418085214289,17,1,1.0,67.02000000000001,0,At Risk
12747.0,5,16,5080.53,5.763726472743984,67,363,0.0440771349862259,2037.612,1,Champions
12748.0,1,144,22879.66,5.074464362242669,1342,369,0.3902439024390244,9209.264,1,Champions
12749.0,35,4,2806.48,6.5548162051254195,121,121,0.03305785123966942,1117.192,1,Champions
12751.0,80,1,268.27,5.595714593686387,61,1,1.0,91.708,0,At Risk
12755.0,1,10,5218.709999999999,6.259334779721148,31,327,0.03058103975535168,2091.284,1,Champions
12758.0,95,5,7111.650000000001,7.260754475631443,146,278,0.017985611510791366,2827.6600000000003,1,Champions
12759.0,22,5,3489.3,6.549450436050833,151,349,0.014326647564469915,1393.3200000000002,1,Champions
12760.0,91,1,347.8,5.8544986920348245,21,1,1.0,121.32000000000001,0,At Risk
12761.0,93,2,782.95,5.972472840926381,27,7,0.2857142857142857,295.38000000000005,1,Champions
12763.0,5,1,320.08,5.771690313263377,16,1,1.0,127.43200000000002,0,At Risk
12765.0,108,6,1404.58,5.459996777081693,49,169,0.03550295857988166,542.632,1,Champions
12766.0,2,3,3078.65,6.934608158141554,132,41,0.07317073170731707,1232.26,-1,Outliers
12767.0,11,1,949.82,6.857324770182772,43,1,1.0,378.12800000000004,0,At Risk
12768.0,86,1,168.69000000000003,5.133973242984735,10,1,1.0,50.676000000000016,0,At Risk
12770.0,92,1,1895.0,7.547501682814967,16,1,1.0,740.0,0,At Risk
12771.0,121,1,282.3,5.646506406836471,15,1,1.0,89.12000000000002,0,At Risk
12773.0,200,1,124.25,4.830311739964974,6,1,1.0,10.100000000000001,0,At Risk
12774.0,171,1,98.7,4.602165676967792,6,1,1.0,5.68,0,At Risk
12775.0,24,2,300.08,5.01754470239719,13,21,0.09523809523809523,116.032,1,Champions
12776.0,303,1,55.5,4.034240638152395,4,1,1.0,-38.0,0,At Risk
12777.0,93,1,519.45,6.254693821961477,26,1,1.0,189.58000000000004,0,At Risk
12778.0,32,3,953.45,5.764616224930553,55,206,0.014563106796116505,376.18000000000006,1,Champions
12779.0,7,7,2740.91,5.972685752658895,84,365,0.019178082191780823,1097.764,1,Champions
12780.0,234,1,337.4,5.824228627732068,20,1,1.0,88.56,0,At Risk
12782.0,10,6,2287.32,5.945996359060835,94,144,0.041666666666666664,915.3280000000001,1,Champions
12784.0,165,1,1230.33,7.115850164994829,72,1,1.0,459.532,0,At Risk
12785.0,171,2,788.45,5.979455222982251,36,195,0.010256410256410256,281.9800000000001,1,Champions
12786.0,245,1,728.5,6.592359367962841,18,1,1.0,242.8,0,At Risk
12787.0,49,1,398.52,5.990263826531463,24,1,1.0,150.008,0,At Risk
12788.0,99,4,444.9,4.720505784667996,20,65,0.06153846153846154,159.76,1,Champions
12789.0,148,2,181.5,4.51906748693468,2,181,0.011049723756906077,43.800000000000004,-1,Outliers
12790.0,46,1,266.93,5.5907257523639045,16,1,1.0,97.97200000000001,0,At Risk
12791.0,9,6,863.51,4.976170365362713,17,250,0.024,346.00399999999996,1,Champions
12792.0,170,1,426.47,6.057884110475807,22,1,1.0,136.98800000000003,0,At Risk
12793.0,7,2,471.85,5.467743635356259,23,30,0.06666666666666667,188.14000000000001,1,Champions
12796.0,264,1,381.0,5.945420608606575,7,1,1.0,100.0,0,At Risk
12797.0,1,2,552.08,5.624161900094166,27,58,0.034482758620689655,221.43200000000004,-1,Outliers
12798.0,57,1,1533.8899999999999,7.336213996215723,25,1,1.0,602.5559999999999,0,At Risk
12799.0,165,1,219.35,5.395217191287996,15,1,1.0,55.140000000000015,0,At Risk
12800.0,106,3,584.25,5.276838334870913,31,206,0.014563106796116505,213.7,1,Champions
12801.0,136,1,1071.82,6.978045974597571,50,1,1.0,401.928,0,At Risk
12802.0,78,6,1988.84,5.806559656378424,89,121,0.049586776859504134,782.336,1,Champions
12803.0,29,1,1092.81,6.997422293310083,55,1,1.0,431.724,0,At Risk
12804.0,101,2,327.02,5.102971358631329,60,34,0.058823529411764705,111.408,1,Champions
12805.0,17,4,1434.95,5.8853745988121755,44,293,0.013651877133105802,572.1800000000001,1,Champions
12806.0,71,4,2878.96,6.58027846198591,58,153,0.026143790849673203,1138.984,1,Champions
12807.0,19,1,330.35,5.803175218534236,16,1,1.0,128.74,0,At Risk
12808.0,4,3,422.45,4.9545351436274565,26,94,0.031914893617021274,169.38,1,Champions
12809.0,201,2,1266.63,6.452545676476273,52,81,0.024691358024691357,467.25200000000007,1,Champions
12810.0,170,2,534.99,5.592832291801599,32,142,0.014084507042253521,180.79600000000002,1,Champions
12811.0,14,2,519.05,5.562698825878491,23,48,0.041666666666666664,205.62,1,Champions
12813.0,137,3,1687.8,6.334344780024526,37,191,0.015706806282722512,648.9200000000001,1,Champions
